timestamp,co2cosirvalue,co2mg811value,mox1,mox2,mox3,mox4,covalue,temperature,humidity,movement,gas_elevated,risk_high,movement_detected,temp_change,hum_change,env_stable,risk_basic,risk_extreme,risk_block,hour,gas_intensity,movement_freq
2019-11-06 20:00:00+00:00,119.49444444444444,596.6444444444444,410.47777777777776,715.9388888888889,660.0833333333334,580.9444444444445,161.18333333333334,24.564444444444447,48.757666666666665,12.0,True,False,True,0.37433333333333607,0.19505555555555532,False,False,False,1,20,161.18333333333334,12.0
2019-11-06 21:00:00+00:00,118.57777777777778,596.0722222222222,415.5888888888889,718.4333333333333,663.2777777777778,586.9722222222222,181.36666666666667,22.53022222222222,52.867333333333335,14.0,True,True,True,2.034222222222226,4.109666666666669,False,False,False,1,21,181.36666666666667,14.0
2019-11-06 22:00:00+00:00,113.16111111111111,598.3666666666667,432.8333333333333,723.85,669.3111111111111,598.0555555555555,181.03333333333333,21.338166666666666,55.47811111111111,2.0,True,True,True,1.1920555555555552,2.610777777777777,False,False,False,1,22,181.03333333333333,2.0
2019-11-06 23:00:00+00:00,109.28888888888889,600.0666666666667,433.22777777777776,726.8944444444444,673.35,602.5277777777778,176.25,20.817666666666664,55.949444444444445,0.0,True,True,False,0.520500000000002,0.4713333333333338,False,True,False,2,23,176.25,0.0
2019-11-07 00:00:00+00:00,109.67777777777778,599.2833333333333,438.9222222222222,725.6666666666666,672.3,600.0388888888889,167.87222222222223,20.433611111111112,56.44433333333333,1.0,True,True,True,0.3840555555555518,0.4948888888888874,False,False,False,3,0,167.87222222222223,1.0
2019-11-07 01:00:00+00:00,111.88333333333334,597.9944444444444,445.3666666666667,725.05,672.6166666666667,599.2333333333333,160.34444444444443,20.188388888888888,56.74338888888889,0.0,True,False,False,0.24522222222222467,0.2990555555555545,False,True,False,4,1,160.34444444444443,0.0
2019-11-07 02:00:00+00:00,110.60555555555555,598.4388888888889,450.3,727.3277777777778,675.7166666666667,602.8222222222222,154.50555555555556,20.004055555555556,56.77722222222222,1.0,True,False,True,0.18433333333333124,0.033833333333333826,True,False,False,5,2,154.50555555555556,1.0
2019-11-07 03:00:00+00:00,112.13888888888889,598.0388888888889,455.52222222222224,729.0,677.8888888888889,606.2222222222222,149.59444444444443,19.816388888888888,56.998666666666665,0.0,True,False,False,0.18766666666666865,0.2214444444444439,True,True,False,6,3,149.59444444444443,0.0
2019-11-07 04:00:00+00:00,114.66666666666667,597.3166666666667,460.89444444444445,729.4222222222222,678.4888888888889,607.3888888888889,145.57777777777778,19.669333333333334,57.28794444444444,1.0,True,False,True,0.1470555555555535,0.28927777777777663,True,False,False,7,4,145.57777777777778,1.0
2019-11-07 05:00:00+00:00,114.02222222222223,598.35,462.76666666666665,734.3444444444444,684.2666666666667,616.0444444444445,140.67777777777778,19.570833333333333,57.026944444444446,0.0,True,False,False,0.09850000000000136,0.2609999999999957,True,True,False,8,5,140.67777777777778,0.0
2019-11-07 06:00:00+00:00,114.43333333333334,598.4611111111111,466.69444444444446,737.8888888888889,688.6722222222222,621.6444444444444,137.08333333333334,19.443833333333334,56.971555555555554,14.0,True,False,True,0.1269999999999989,0.05538888888889204,True,False,False,9,6,137.08333333333334,14.0
2019-11-07 07:00:00+00:00,93.98333333333333,609.9944444444444,509.3,766.9111111111112,723.3166666666667,662.5444444444445,131.32222222222222,18.977444444444444,50.45377777777778,5.0,True,False,True,0.46638888888888985,6.5177777777777735,False,False,False,9,7,131.32222222222222,5.0
2019-11-07 08:00:00+00:00,72.31666666666666,624.0111111111111,557.9222222222222,787.0222222222222,752.45,698.95,108.43888888888888,18.287388888888888,48.88400000000001,4.0,False,False,True,0.6900555555555563,1.569777777777773,False,False,False,9,8,108.43888888888888,4.0
2019-11-07 09:00:00+00:00,82.82777777777778,618.4333333333333,520.0888888888888,771.1055555555556,732.6555555555556,671.2388888888889,105.17222222222222,19.394944444444445,48.75188888888889,6.0,False,False,True,1.1075555555555567,0.13211111111111506,False,False,False,9,9,105.17222222222222,6.0
2019-11-07 10:00:00+00:00,90.47777777777777,611.3111111111111,501.05555555555554,756.5666666666667,713.9277777777778,648.7666666666667,115.86111111111111,19.618555555555556,51.5375,0.0,False,False,False,0.22361111111111143,2.785611111111109,False,False,False,9,10,115.86111111111111,0.0
2019-11-07 11:00:00+00:00,85.62222222222222,610.9611111111111,502.02222222222224,754.2166666666667,711.9722222222222,643.1388888888889,119.17222222222222,19.23472222222222,53.129,36.0,False,False,True,0.38383333333333525,1.5914999999999964,False,False,False,9,11,119.17222222222222,36.0
2019-11-07 12:00:00+00:00,73.17222222222222,620.1555555555556,530.9888888888889,771.7277777777778,735.1944444444445,678.2166666666667,103.45555555555555,19.036166666666666,52.18305555555556,10.0,False,False,True,0.19855555555555426,0.9459444444444358,True,False,False,9,12,103.45555555555555,10.0
2019-11-07 13:00:00+00:00,83.09444444444445,614.6222222222223,515.9111111111112,759.4944444444444,719.5833333333334,658.4111111111112,97.98333333333333,20.260388888888887,51.5605,1.0,False,False,True,1.2242222222222203,0.6225555555555644,False,False,False,9,13,97.98333333333333,1.0
2019-11-07 14:00:00+00:00,94.25,608.5222222222222,500.9611111111111,748.2277777777778,705.4777777777778,639.5777777777778,105.32777777777778,20.109833333333334,53.157444444444444,4.0,False,False,True,0.15055555555555244,1.5969444444444463,False,False,False,9,14,105.32777777777778,4.0
2019-11-07 15:00:00+00:00,81.50555555555556,615.6611111111112,525.5055555555556,759.7555555555556,719.3111111111111,656.4611111111111,102.68333333333334,19.14438888888889,52.60677777777777,19.0,False,False,True,0.9654444444444437,0.5506666666666717,False,False,False,9,15,102.68333333333334,19.0
2019-11-07 16:00:00+00:00,82.38333333333334,614.05,509.3722222222222,748.9277777777778,704.4388888888889,636.8611111111111,105.53333333333333,20.605611111111113,50.75922222222222,13.0,False,False,True,1.4612222222222222,1.8475555555555516,False,False,False,9,16,105.53333333333333,13.0
2019-11-07 17:00:00+00:00,91.31666666666666,606.1944444444445,494.5,735.8833333333333,689.5111111111111,617.5333333333333,115.17777777777778,23.20861111111111,48.04566666666666,0.0,False,False,False,2.602999999999998,2.7135555555555584,False,False,False,9,17,115.17777777777778,0.0
2019-11-07 18:00:00+00:00,98.24444444444444,603.4055555555556,485.3611111111111,729.2111111111111,682.5555555555555,609.6277777777777,115.39444444444445,24.288555555555554,47.1293888888889,0.0,False,False,False,1.0799444444444433,0.9162777777777649,False,False,False,9,18,115.39444444444445,0.0
2019-11-07 19:00:00+00:00,105.26666666666667,599.3722222222223,403.4,718.9111111111112,669.2944444444445,594.0388888888889,128.35,25.117555555555555,46.35466666666667,7.0,True,False,True,0.8290000000000006,0.7747222222222305,False,False,False,9,19,128.35,7.0
2019-11-07 20:00:00+00:00,108.47222222222223,598.2222222222222,383.7888888888889,709.8888888888889,652.9111111111112,577.3333333333334,129.76111111111112,25.231333333333335,46.22894444444444,11.0,True,False,True,0.11377777777778064,0.12572222222222962,True,False,False,9,20,129.76111111111112,11.0
2019-11-07 21:00:00+00:00,109.56666666666666,598.2944444444445,405.5777777777778,677.5888888888888,584.3444444444444,508.1277777777778,122.18888888888888,23.916,48.54322222222223,12.0,False,False,True,1.315333333333335,2.3142777777777894,False,False,False,9,21,122.18888888888888,12.0
2019-11-07 22:00:00+00:00,102.91111111111111,600.3555555555556,408.0444444444444,690.7277777777778,607.9944444444444,532.0666666666667,130.4611111111111,22.10338888888889,52.36488888888889,0.0,True,False,False,1.81261111111111,3.8216666666666654,False,True,False,10,22,130.4611111111111,0.0
2019-11-07 23:00:00+00:00,103.66111111111111,599.5888888888888,413.6166666666667,699.9833333333333,621.8166666666667,544.9333333333333,129.88333333333333,21.16738888888889,54.201722222222216,0.0,True,False,False,0.9359999999999999,1.836833333333324,False,True,False,10,23,129.88333333333333,0.0
2019-11-08 00:00:00+00:00,107.15,599.1555555555556,425.5722222222222,706.2555555555556,632.3,555.4166666666666,126.59444444444445,20.562555555555555,55.18161111111112,0.0,False,False,False,0.6048333333333353,0.979888888888901,False,False,False,11,0,126.59444444444445,0.0
2019-11-08 01:00:00+00:00,107.42777777777778,599.2111111111111,439.6333333333333,711.6277777777777,640.5111111111111,563.1388888888889,122.26666666666667,20.1375,55.94305555555555,9.0,False,False,True,0.42505555555555574,0.7614444444444359,False,False,False,11,1,122.26666666666667,9.0
2019-11-08 02:00:00+00:00,108.17777777777778,599.9555555555555,451.4222222222222,717.3555555555556,649.7166666666667,572.8777777777777,117.57222222222222,19.913444444444444,55.75833333333333,0.0,False,False,False,0.22405555555555523,0.18472222222222,False,False,False,11,2,117.57222222222222,0.0
2019-11-08 03:00:00+00:00,108.71111111111111,600.6833333333333,463.3277777777778,722.5777777777778,657.5388888888889,581.5666666666667,113.16666666666667,19.575333333333333,56.12694444444445,2.0,False,False,True,0.33811111111111103,0.36861111111111455,False,False,False,11,3,113.16666666666667,2.0
2019-11-08 04:00:00+00:00,109.78333333333333,600.3888888888889,470.22777777777776,726.1111111111111,663.5388888888889,588.6055555555556,110.41666666666667,19.341,56.36794444444444,1.0,False,False,True,0.23433333333333195,0.24099999999999255,False,False,False,11,4,110.41666666666667,1.0
2019-11-08 05:00:00+00:00,111.11111111111111,600.4388888888889,476.93333333333334,729.1444444444444,668.8444444444444,593.8444444444444,108.21111111111111,19.077166666666667,56.73811111111112,3.0,False,False,True,0.26383333333333425,0.37016666666667675,False,False,False,11,5,108.21111111111111,3.0
2019-11-08 06:00:00+00:00,109.62777777777778,601.0444444444445,483.50555555555553,732.45,674.3444444444444,600.0611111111111,106.36111111111111,19.006333333333334,56.416666666666664,4.0,False,False,True,0.07083333333333286,0.3214444444444524,True,False,False,11,6,106.36111111111111,4.0
2019-11-08 07:00:00+00:00,87.05555555555556,614.3166666666667,530.5111111111111,766.4388888888889,721.9,657.7666666666667,97.55,18.6615,48.109,14.0,False,False,True,0.34483333333333377,8.307666666666663,False,False,False,11,7,97.55,14.0
2019-11-08 08:00:00+00:00,63.355555555555554,628.5944444444444,580.6166666666667,794.2166666666667,762.8611111111111,711.8722222222223,80.34444444444445,18.316777777777776,42.352111111111114,3.0,False,False,True,0.3447222222222237,5.756888888888888,False,False,False,11,8,80.34444444444445,3.0
2019-11-08 09:00:00+00:00,77.35,618.4111111111112,535.9166666666666,769.0277777777778,730.8055555555555,671.6888888888889,85.39444444444445,19.38522222222222,47.281444444444446,6.0,False,False,True,1.0684444444444452,4.929333333333332,False,False,False,11,9,85.39444444444445,6.0
2019-11-08 10:00:00+00:00,84.74444444444444,614.1,523.6777777777778,761.6611111111112,721.3277777777778,659.8944444444444,90.73333333333333,19.405833333333334,49.73188888888889,11.0,False,False,True,0.020611111111112024,2.450444444444443,False,False,False,11,10,90.73333333333333,11.0
2019-11-08 11:00:00+00:00,90.51666666666667,610.7,495.75,757.8555555555556,716.9,653.7888888888889,94.17222222222222,19.4095,50.579499999999996,2.0,False,False,True,0.003666666666667595,0.8476111111111067,True,False,False,11,11,94.17222222222222,2.0
2019-11-08 12:00:00+00:00,90.56666666666666,609.0333333333333,484.8277777777778,752.8888888888889,711.2277777777778,647.4388888888889,97.08888888888889,21.76388888888889,47.227444444444444,3.0,False,False,True,2.354388888888888,3.352055555555552,False,False,False,11,12,97.08888888888889,3.0
2019-11-08 13:00:00+00:00,99.57777777777778,602.9,481.8666666666667,750.4388888888889,708.5055555555556,640.5277777777778,107.93333333333334,23.46622222222222,45.469944444444444,6.0,False,False,True,1.702333333333332,1.7575000000000003,False,False,False,11,13,107.93333333333334,6.0
2019-11-08 14:00:00+00:00,92.06666666666666,607.3055555555555,466.55,747.5777777777778,705.3888888888889,639.4277777777778,106.16111111111111,24.733055555555556,43.680166666666665,3.0,False,False,True,1.2668333333333344,1.789777777777779,False,False,False,11,14,106.16111111111111,3.0
2019-11-08 15:00:00+00:00,96.58888888888889,605.4555555555555,472.80555555555554,743.4722222222222,701.3111111111111,631.9333333333333,102.67222222222222,24.462333333333333,44.433499999999995,11.0,False,False,True,0.2707222222222221,0.7533333333333303,False,False,False,11,15,102.67222222222222,11.0
2019-11-08 16:00:00+00:00,97.92777777777778,604.3111111111111,451.85555555555555,736.1388888888889,693.1333333333333,619.1944444444445,103.66666666666667,24.554388888888887,44.586666666666666,0.0,False,False,False,0.09205555555555378,0.1531666666666709,True,False,False,11,16,103.66666666666667,0.0
2019-11-08 17:00:00+00:00,103.82222222222222,600.5611111111111,455.95,719.9555555555555,676.4222222222222,593.2555555555556,109.5111111111111,24.46977777777778,46.647499999999994,12.0,False,False,True,0.08461111111110853,2.0608333333333277,False,False,False,11,17,109.5111111111111,12.0
2019-11-08 18:00:00+00:00,103.82222222222222,600.2222222222222,461.3722222222222,717.3888888888889,674.2,588.0,111.78888888888889,24.47255555555556,46.12661111111112,0.0,False,False,False,0.0027777777777799884,0.5208888888888765,True,False,False,11,18,111.78888888888889,0.0
2019-11-08 19:00:00+00:00,112.2,596.95,470.22777777777776,713.7333333333333,671.05,581.3555555555556,116.79444444444445,24.09927777777778,46.87727777777778,11.0,False,False,True,0.3732777777777798,0.7506666666666604,False,False,False,11,19,116.79444444444445,11.0
2019-11-08 20:00:00+00:00,105.35,600.3,423.5777777777778,714.1222222222223,671.0777777777778,587.2388888888889,111.06111111111112,24.428944444444443,46.30938888888889,6.0,False,False,True,0.32966666666666455,0.5678888888888878,False,False,False,11,20,111.06111111111112,6.0
2019-11-08 21:00:00+00:00,104.74444444444444,599.7055555555555,411.3222222222222,705.1055555555556,662.3333333333334,571.9777777777778,113.93888888888888,24.63988888888889,46.17661111111111,19.0,False,False,True,0.21094444444444704,0.13277777777778255,False,False,False,11,21,113.93888888888888,19.0
2019-11-08 22:00:00+00:00,94.56111111111112,603.8833333333333,432.9166666666667,711.3444444444444,669.0444444444445,578.6277777777777,107.27222222222223,22.671555555555557,49.29833333333334,0.0,False,False,False,1.9683333333333337,3.121722222222232,False,False,False,11,22,107.27222222222223,0.0
2019-11-08 23:00:00+00:00,94.07777777777778,605.3277777777778,448.1166666666667,721.2611111111111,679.5555555555555,594.1666666666666,104.32777777777778,20.7735,52.57183333333334,0.0,False,False,False,1.8980555555555583,3.2734999999999985,False,False,False,11,23,104.32777777777778,0.0
2019-11-09 00:00:00+00:00,97.3,603.4777777777778,458.6277777777778,726.9444444444445,685.8333333333334,603.4111111111112,102.5,20.285444444444444,53.184666666666665,0.0,False,False,False,0.4880555555555546,0.6128333333333273,False,False,False,11,0,102.5,0.0
2019-11-09 01:00:00+00:00,101.41666666666667,601.9944444444444,469.3777777777778,732.5833333333334,691.85,612.7944444444445,100.82222222222222,19.8065,54.00833333333333,3.0,False,False,True,0.4789444444444442,0.8236666666666679,False,False,False,11,1,100.82222222222222,3.0
2019-11-09 02:00:00+00:00,104.75555555555556,601.1277777777777,476.18333333333334,735.6666666666666,695.05,618.3444444444444,99.65,19.529833333333332,54.65116666666667,1.0,False,False,True,0.2766666666666673,0.6428333333333356,False,False,False,11,2,99.65,1.0
2019-11-09 03:00:00+00:00,107.97222222222223,601.1333333333333,482.75,739.3833333333333,698.9444444444445,624.5388888888889,98.22777777777777,19.150444444444442,55.351111111111116,0.0,False,False,False,0.3793888888888901,0.6999444444444478,False,False,False,11,3,98.22777777777777,0.0
2019-11-09 04:00:00+00:00,108.37222222222222,601.0722222222222,489.01666666666665,742.0222222222222,701.8388888888888,628.55,97.18333333333334,18.833444444444446,56.029111111111106,1.0,False,False,True,0.3169999999999966,0.6779999999999902,False,False,False,11,4,97.18333333333334,1.0
2019-11-09 05:00:00+00:00,110.09444444444445,601.0111111111111,493.6277777777778,742.7722222222222,702.5888888888888,629.8777777777777,96.77777777777777,18.692,56.43011111111111,1.0,False,False,True,0.1414444444444456,0.40100000000000335,True,False,False,11,5,96.77777777777777,1.0
2019-11-09 06:00:00+00:00,110.16666666666667,600.8722222222223,496.68888888888887,744.3777777777777,704.2888888888889,632.5666666666667,96.31666666666666,18.387722222222223,57.029333333333334,16.0,False,False,True,0.3042777777777772,0.5992222222222239,False,False,False,11,6,96.31666666666666,16.0
2019-11-09 07:00:00+00:00,100.39444444444445,604.8333333333334,496.8277777777778,742.1055555555556,700.3055555555555,626.2444444444444,100.18888888888888,18.39911111111111,55.46083333333334,13.0,False,False,True,0.011388888888888005,1.5684999999999931,False,False,False,11,7,100.18888888888888,13.0
2019-11-09 08:00:00+00:00,67.35555555555555,624.2055555555555,576.0611111111111,784.3,752.4444444444445,696.5944444444444,87.9888888888889,18.422055555555556,46.56727777777778,2.0,False,False,True,0.022944444444444656,8.893555555555558,False,False,False,11,8,87.9888888888889,2.0
2019-11-09 09:00:00+00:00,79.11666666666666,616.2611111111111,535.9388888888889,766.45,730.4222222222222,670.3055555555555,86.2611111111111,19.807666666666666,48.84977777777778,11.0,False,False,True,1.3856111111111105,2.282499999999999,False,False,False,11,9,86.2611111111111,11.0
2019-11-09 10:00:00+00:00,65.61666666666666,626.3222222222222,586.3222222222222,788.0777777777778,758.1777777777778,704.3888888888889,82.77777777777777,18.402,46.39044444444445,1.0,False,False,True,1.405666666666665,2.4593333333333334,False,False,False,11,10,82.77777777777777,1.0
2019-11-09 11:00:00+00:00,66.77777777777777,625.1944444444445,575.9166666666666,783.2611111111111,751.6,695.3833333333333,78.72777777777777,18.359111111111112,47.635555555555555,13.0,False,False,True,0.0428888888888892,1.2451111111111075,False,False,False,11,11,78.72777777777777,13.0
2019-11-09 12:00:00+00:00,60.0,630.0111111111111,599.0333333333333,790.4111111111112,761.45,707.4888888888889,77.21666666666667,18.051166666666667,45.92355555555555,0.0,False,False,False,0.3079444444444448,1.7120000000000033,False,False,False,11,12,77.21666666666667,0.0
2019-11-09 13:00:00+00:00,68.18333333333334,623.9222222222222,572.35,777.45,745.0166666666667,687.2388888888889,78.97222222222223,19.135166666666667,46.709111111111106,3.0,False,False,True,1.0839999999999996,0.785555555555554,False,False,False,11,13,78.97222222222223,3.0
2019-11-09 14:00:00+00:00,80.08333333333333,616.4222222222222,541.5833333333334,759.9277777777778,723.9833333333333,656.4222222222222,84.49444444444444,19.381999999999998,49.11388888888889,10.0,False,False,True,0.24683333333333124,2.404777777777781,False,False,False,11,14,84.49444444444444,10.0
2019-11-09 15:00:00+00:00,91.12222222222222,609.0333333333333,474.5444444444444,748.2277777777778,709.2166666666667,635.5055555555556,96.06111111111112,20.88111111111111,47.822444444444436,4.0,False,False,True,1.4991111111111124,1.2914444444444513,False,False,False,11,15,96.06111111111112,4.0
2019-11-09 16:00:00+00:00,91.37222222222222,606.6,433.02222222222224,736.0055555555556,695.0166666666667,618.0333333333333,100.5111111111111,22.965388888888892,45.49638888888889,11.0,False,False,True,2.084277777777782,2.3260555555555484,False,False,False,11,16,100.5111111111111,11.0
2019-11-09 17:00:00+00:00,96.42222222222222,604.3055555555555,447.8333333333333,734.1777777777778,692.9277777777778,614.3111111111111,100.58888888888889,23.180944444444442,46.098777777777784,0.0,False,False,False,0.21555555555555017,0.6023888888888962,False,False,False,11,17,100.58888888888889,0.0
2019-11-09 18:00:00+00:00,99.25555555555556,602.2111111111111,452.80555555555554,728.4833333333333,686.8722222222223,608.2444444444444,102.72777777777777,23.540111111111113,46.11033333333334,0.0,False,False,False,0.3591666666666704,0.011555555555553099,False,False,False,11,18,102.72777777777777,0.0
2019-11-09 19:00:00+00:00,120.22777777777777,594.0777777777778,445.5722222222222,724.0333333333333,679.7277777777778,592.4777777777778,119.33888888888889,23.221,48.37483333333333,11.0,False,False,True,0.3191111111111127,2.264499999999991,False,False,False,11,19,119.33888888888889,11.0
2019-11-09 20:00:00+00:00,129.10555555555555,591.0944444444444,444.76666666666665,719.9166666666666,675.3055555555555,587.0333333333333,122.69444444444444,24.039444444444445,47.459666666666664,9.0,False,False,True,0.8184444444444452,0.9151666666666642,False,False,False,11,20,122.69444444444444,9.0
2019-11-09 21:00:00+00:00,122.30555555555556,592.75,449.75555555555553,716.4111111111112,673.1666666666666,583.1777777777778,116.63333333333334,23.631166666666665,47.919111111111114,10.0,False,False,True,0.40827777777777996,0.45944444444445054,False,False,False,11,21,116.63333333333334,10.0
2019-11-09 22:00:00+00:00,112.27777777777777,596.6277777777777,459.4555555555556,724.2,681.4444444444445,595.0277777777778,112.34444444444445,21.88372222222222,51.06755555555556,0.0,False,False,False,1.7474444444444437,3.1484444444444435,False,False,False,11,22,112.34444444444445,0.0
2019-11-09 23:00:00+00:00,113.7,597.0166666666667,461.3277777777778,728.4666666666667,685.8388888888888,601.7166666666667,110.95555555555555,20.86138888888889,53.20872222222222,0.0,False,False,False,1.0223333333333322,2.1411666666666633,False,False,False,11,23,110.95555555555555,0.0
2019-11-10 00:00:00+00:00,114.4,597.9333333333333,469.0111111111111,733.1777777777778,691.0166666666667,608.6777777777778,108.02777777777777,20.36272222222222,54.04333333333333,10.0,False,False,True,0.4986666666666686,0.8346111111111085,False,False,False,11,0,108.02777777777777,10.0
2019-11-10 01:00:00+00:00,116.67222222222222,598.55,478.43333333333334,735.2944444444445,693.8444444444444,612.8222222222222,105.67777777777778,20.059944444444444,54.16777777777778,0.0,False,False,False,0.30277777777777715,0.12444444444444969,False,False,False,11,1,105.67777777777778,0.0
2019-11-10 02:00:00+00:00,117.45555555555555,597.9944444444444,485.75555555555553,736.1277777777777,694.9611111111111,614.6388888888889,104.0,19.483055555555556,55.501444444444445,0.0,False,False,False,0.5768888888888881,1.333666666666666,False,False,False,11,2,104.0,0.0
2019-11-10 03:00:00+00:00,118.22777777777777,598.1888888888889,491.81111111111113,736.1944444444445,695.4333333333333,615.1944444444445,102.52777777777777,19.42538888888889,55.42616666666666,0.0,False,False,False,0.05766666666666609,0.0752777777777851,True,False,False,11,3,102.52777777777777,0.0
2019-11-10 04:00:00+00:00,120.23333333333333,597.5666666666667,494.19444444444446,734.3055555555555,693.4777777777778,611.65,101.81111111111112,19.241888888888887,55.84594444444445,4.0,False,False,True,0.18350000000000222,0.4197777777777887,True,False,False,11,4,101.81111111111112,4.0
2019-11-10 05:00:00+00:00,120.33888888888889,597.5833333333334,497.9222222222222,737.5944444444444,696.8388888888888,616.8055555555555,100.79444444444445,18.97233333333333,56.22294444444444,0.0,False,False,False,0.26955555555555577,0.37699999999998823,False,False,False,11,5,100.79444444444445,0.0
2019-11-10 06:00:00+00:00,118.42222222222222,598.5777777777778,501.7,741.1,700.9222222222222,622.8555555555556,99.30555555555556,18.95277777777778,55.50933333333334,14.0,False,False,True,0.019555555555552218,0.7136111111110992,True,False,False,11,6,99.30555555555556,14.0
2019-11-10 07:00:00+00:00,64.97222222222223,628.5388888888889,608.3777777777777,799.2055555555555,770.4555555555555,718.0388888888889,82.02222222222223,17.78561111111111,42.82855555555556,0.0,False,False,False,1.1671666666666702,12.680777777777777,False,False,False,11,7,82.02222222222223,0.0
2019-11-10 08:00:00+00:00,62.06666666666667,629.7555555555556,616.8722222222223,797.8944444444444,769.65,719.8611111111111,75.47777777777777,17.367666666666665,44.27361111111111,12.0,False,False,True,0.41794444444444423,1.4450555555555482,False,False,False,11,8,75.47777777777777,12.0
2019-11-10 09:00:00+00:00,71.68333333333334,622.2777777777778,575.9,783.8666666666667,751.8944444444444,697.4444444444445,77.95555555555555,18.75616666666667,45.617222222222225,6.0,False,False,True,1.388500000000004,1.343611111111116,False,False,False,11,9,77.95555555555555,6.0
2019-11-10 10:00:00+00:00,69.54444444444445,624.3333333333334,583.4166666666666,787.2777777777778,756.2111111111111,704.3555555555556,79.43888888888888,18.281777777777776,45.80672222222222,11.0,False,False,True,0.4743888888888925,0.18949999999999534,False,False,False,11,10,79.43888888888888,11.0
2019-11-10 11:00:00+00:00,83.77222222222223,614.6777777777778,550.0111111111111,769.8333333333334,728.3055555555555,659.2222222222222,91.64444444444445,18.130055555555554,46.98205555555556,6.0,False,False,True,0.1517222222222223,1.1753333333333416,False,False,False,11,11,91.64444444444445,6.0
2019-11-10 12:00:00+00:00,75.88333333333334,617.1166666666667,508.9555555555556,757.8333333333334,713.1611111111112,640.6277777777777,119.89444444444445,18.50472222222222,46.28133333333333,16.0,False,False,True,0.37466666666666626,0.7007222222222325,False,False,False,11,12,119.89444444444445,16.0
2019-11-10 13:00:00+00:00,77.15,616.3722222222223,527.2222222222222,768.2722222222222,729.9722222222222,665.6777777777778,116.87777777777778,18.871944444444445,45.43022222222222,1.0,False,False,True,0.36722222222222456,0.8511111111111092,False,False,False,11,13,116.87777777777778,1.0
2019-11-10 14:00:00+00:00,64.82777777777778,624.5888888888888,580.8388888888888,786.9666666666667,755.9833333333333,696.7111111111111,92.72777777777777,18.040333333333333,44.26255555555556,6.0,False,False,True,0.831611111111112,1.167666666666662,False,False,False,11,14,92.72777777777777,6.0
